"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CNOT4"	0.00201835692092302	0.317302514061351	0.384	0.254	1	"3"	"CNOT4"
"AEBP2"	0.00202497583510882	0.679106018674263	0.393	0.255	1	"3"	"AEBP2"
"CHFR1"	0.00203352797536936	0.274318530737283	0.42	0.28	1	"3"	"CHFR"
"EEF1A1P91"	0.00209802644195022	0.570322467737201	0.741	0.625	1	"3"	"EEF1A1P9"
"HNRNPKP2"	0.00215772399142673	0.651816651986463	0.375	0.24	1	"3"	"HNRNPKP2"
"AP1M1"	0.00219852403234007	0.362478153830279	0.446	0.294	1	"3"	"AP1M1"
"DDX19B"	0.00228902217121255	0.317060525877372	0.286	0.168	1	"3"	"DDX19B"
"OLA1"	0.00230530411049354	0.290541652490322	0.286	0.165	1	"3"	"OLA1"
"PLEKHA2"	0.00239569448181296	0.343395373487792	0.393	0.247	1	"3"	"PLEKHA2"
"NPC2"	0.00239770417824817	0.361428403973116	0.286	0.162	1	"3"	"NPC2"
"CTD-2369P2.2"	0.0024535951875435	0.284567427920715	0.366	0.218	1	"3"	"CTD-2369P2.2"
"UBE2V2"	0.00247117772970316	0.481613919055032	0.339	0.209	1	"3"	"UBE2V2"
"DCTD"	0.00249279649810121	0.344853057785034	0.259	0.146	1	"3"	"DCTD"
"RPSAP531"	0.00257523394053191	0.607246756490148	0.482	0.321	1	"3"	"RPSAP53"
"LRP10"	0.00264196621411329	0.43948127853743	0.402	0.275	1	"3"	"LRP10"
"LSM7"	0.00266108273182202	0.259004111441165	0.393	0.246	1	"3"	"LSM7"
"LDHAP31"	0.00267528028775574	0.76616839204497	0.446	0.316	1	"3"	"LDHAP3"
"CRTAP1"	0.00270167401456419	0.483612323376999	0.357	0.234	1	"3"	"CRTAP"
"CFDP1"	0.00282921701055351	0.264213364522755	0.321	0.198	1	"3"	"CFDP1"
"GPI"	0.00291924279240756	0.337678278588466	0.821	0.65	1	"3"	"GPI"
"FBXL5"	0.0029211296002712	0.259377105069888	0.438	0.288	1	"3"	"FBXL5"
"NCALD1"	0.00293252310621504	0.256348326837688	0.366	0.232	1	"3"	"NCALD"
"CARS1"	0.00294994785738856	0.334199932405848	0.312	0.191	1	"3"	"CARS"
"CALR"	0.00297567492628579	0.285057968342407	0.955	0.875	1	"3"	"CALR"
"CCNG1"	0.00297763662294212	0.448371144705447	0.375	0.241	1	"3"	"CCNG1"
"NDUFA5"	0.00297949602761544	0.349125851891168	0.464	0.309	1	"3"	"NDUFA5"
"METTL21A1"	0.0030623699051519	0.252897568448986	0.286	0.174	1	"3"	"METTL21A"
"PPP3CA"	0.00311590304859015	0.298886596664792	0.402	0.276	1	"3"	"PPP3CA"
"SATB1"	0.00314521335662566	0.506236651903306	0.455	0.326	1	"3"	"SATB1"
"ACTR10"	0.00314792435941621	0.398596141049374	0.321	0.199	1	"3"	"ACTR10"
"ETV7"	0.00323234156512707	0.447210358141728	0.411	0.268	1	"3"	"ETV7"
"VPS37A"	0.0032362037341935	0.840498000863176	0.295	0.179	1	"3"	"VPS37A"
"RNASEK-C17orf49"	0.00336302987567104	0.481035278649752	0.688	0.554	1	"3"	"RNASEK-C17orf49"
"EIF61"	0.00339482174020625	0.275970695074502	0.375	0.233	1	"3"	"EIF6"
"LTA4H"	0.00346678094275184	0.484555557999645	0.277	0.164	1	"3"	"LTA4H"
"RAP1GDS1"	0.00354589086774538	0.527272539135375	0.554	0.415	1	"3"	"RAP1GDS1"
"DPYSL2"	0.00357815668359211	0.44335366136713	0.304	0.186	1	"3"	"DPYSL2"
"RP11-442A13.1"	0.00367280098813343	0.625058220878167	0.5	0.375	1	"3"	"RP11-442A13.1"
"ATP5I"	0.00369098060225811	0.297851861629145	0.429	0.27	1	"3"	"ATP5I"
"TMOD3"	0.00375667630528225	0.550088592715539	0.384	0.26	1	"3"	"TMOD3"
"ZNHIT11"	0.00387736141424795	0.349842137472228	0.473	0.307	1	"3"	"ZNHIT1"
"FKBP1C1"	0.00409244618716492	0.276360459526555	0.527	0.366	1	"3"	"FKBP1C"
"ROMO1"	0.00410397112163242	0.410827436943167	0.348	0.215	1	"3"	"ROMO1"
"NDUFA7"	0.004203611713602	0.305973029600137	0.25	0.141	1	"3"	"NDUFA7"
"CLTC1"	0.00425397915179828	0.266568759039108	0.482	0.347	1	"3"	"CLTC"
"DGCR8"	0.00432375255978948	0.595115079133274	0.259	0.156	1	"3"	"DGCR8"
"FIBP"	0.00439813784776633	0.56087806050501	0.348	0.222	1	"3"	"FIBP"
"LIME1"	0.00460405262492945	0.440802764381791	0.357	0.231	1	"3"	"LIME1"
"NDUFC1"	0.00485794371425663	0.250169667396403	0.357	0.226	1	"3"	"NDUFC1"
"ALDOA"	0.00488693372517099	0.278593016128641	0.964	0.845	1	"3"	"ALDOA"
"CCDC47"	0.00508868538104422	0.531862636483606	0.277	0.166	1	"3"	"CCDC47"
"ORC3"	0.00528007324503985	0.606567881146223	0.259	0.149	1	"3"	"ORC3"
"GALNT10"	0.00534265467617882	0.803300983212015	0.25	0.15	1	"3"	"GALNT10"
"SACM1L"	0.00548767096523552	0.530080101927219	0.402	0.29	1	"3"	"SACM1L"
"DDX18"	0.00550559588209143	0.278318073541088	0.482	0.34	1	"3"	"DDX18"
"ARF41"	0.00557583209851242	0.317477241110396	0.42	0.292	1	"3"	"ARF4"
"UBA1"	0.00561151197932057	0.265620889913446	0.714	0.547	1	"3"	"UBA1"
"NUTF2"	0.00565394650660392	0.405934220487627	0.446	0.31	1	"3"	"NUTF2"
"NAGA"	0.0058592243914931	0.390805536035764	0.277	0.171	1	"3"	"NAGA"
"HLA-DPA1"	0.00600131781287214	0.347979269774056	0.688	0.527	1	"3"	"HLA-DPA1"
"HDAC2"	0.00605677088883569	0.506039715283174	0.259	0.155	1	"3"	"HDAC2"
"RNF145"	0.00611298689527544	0.745293383796727	0.295	0.182	1	"3"	"RNF145"
"MRPS21"	0.0064504989327855	0.346550340274792	0.446	0.302	1	"3"	"MRPS21"
"HCG4P51"	0.00660986034225056	0.774021415555395	0.741	0.642	1	"3"	"HCG4P5"
"CD591"	0.00672180462490387	0.454974845166177	0.312	0.197	1	"3"	"CD59"
"KDELR1"	0.00672783294489397	0.356704040122901	0.286	0.179	1	"3"	"KDELR1"
"XPR1"	0.00732125130535796	1.25937264798636	0.268	0.172	1	"3"	"XPR1"
"DIDO1"	0.00749971398088181	0.537112753870556	0.304	0.193	1	"3"	"DIDO1"
"DHX38"	0.00807592143029299	0.446777410221427	0.268	0.169	1	"3"	"DHX38"
"COPS5"	0.00811478740764574	0.489624237614962	0.33	0.224	1	"3"	"COPS5"
"ILF3"	0.00836326513988294	0.273560318169471	0.768	0.64	1	"3"	"ILF3"
"STAG1"	0.00839622356865578	0.282743132256693	0.33	0.221	1	"3"	"STAG1"
"TMEM109"	0.00886837129875845	0.38861573408585	0.312	0.204	1	"3"	"TMEM109"
"RANP1"	0.00890778325902527	1.65152883402992	0.277	0.184	1	"3"	"RANP1"
"BDP11"	0.00893307513014257	0.757160988377009	0.402	0.294	1	"3"	"BDP1"
"AP000350.4"	0.0091982987679196	1.007292038622	0.25	0.148	1	"3"	"AP000350.4"
"DMAP1"	0.00938170737770314	0.365222045484682	0.25	0.15	1	"3"	"DMAP1"
"GRAMD4"	0.00970534859542121	0.976621010276624	0.277	0.177	1	"3"	"GRAMD4"
"LINC00963"	0.00987158585619235	0.604649312582637	0.393	0.278	1	"3"	"LINC00963"
"MAD1L1"	0.00990121404964765	0.496597088406443	0.33	0.219	1	"3"	"MAD1L1"
"LRRFIP2"	0.0099764748548183	0.26301673476426	0.25	0.151	1	"3"	"LRRFIP2"
"TRDC"	1.05181885423752e-135	6.41598058677278	0.931	0.017	2.79394642251113e-131	"4"	"TRDC"
"TRDV2"	8.99521671907018e-103	19.7183685274997	0.448	0.001	2.38939941708661e-98	"4"	"TRDV2"
"TRGV9"	4.38311180956377e-79	5.91451806517286	0.448	0.005	1.16428598997442e-74	"4"	"TRGV9"
"TRGC1"	2.07759332774563e-62	7.43771192751233	0.793	0.045	5.51871115649072e-58	"4"	"TRGC1"
"AE000661.37"	2.11849422453098e-62	4.62611788542785	0.552	0.016	5.62735620862165e-58	"4"	"AE000661.37"
"TRGC2"	6.59832990504514e-56	4.59756240718145	0.828	0.056	1.75271437267714e-51	"4"	"TRGC2"
"ADRB2"	1.34185756368706e-49	4.77382826032831	0.414	0.011	3.56437624642193e-45	"4"	"ADRB2"
"KLRK1"	1.60203587956105e-49	5.5769716405029	0.828	0.071	4.25548790687801e-45	"4"	"KLRK1"
"KLRD1"	1.40025879954388e-48	5.14519138139939	0.483	0.018	3.71950744922842e-44	"4"	"KLRD1"
"KLRC4-KLRK1"	1.67755745718095e-42	6.67736481806504	0.448	0.018	4.45609587350976e-38	"4"	"KLRC4-KLRK1"
"TRDV1"	4.91161087562019e-36	5.33122091382207	0.379	0.015	1.30467119689099e-31	"4"	"TRDV1"
"NKG7"	1.09754759070275e-33	5.43938493251869	0.793	0.105	2.91541566518372e-29	"4"	"NKG7"
"AOAH"	3.45732307711588e-31	4.35561732684652	0.69	0.079	9.18368728974291e-27	"4"	"AOAH"
"CTSW"	3.50055992838213e-31	4.87822884596028	0.621	0.063	9.29853733776146e-27	"4"	"CTSW"
"A2M"	1.86633385722819e-29	4.84173364941577	0.586	0.055	4.95754262495523e-25	"4"	"A2M"
"TRGV4"	1.10468590217956e-26	3.11313475985174	0.414	0.028	2.93437716195956e-22	"4"	"TRGV4"
"KLRG1"	1.15312992238303e-25	5.00150516563213	0.586	0.067	3.06305901282605e-21	"4"	"KLRG1"
"LINC00612"	1.49586277424731e-24	3.59383130566402	0.448	0.038	3.97346028723313e-20	"4"	"LINC00612"
"CD300A"	1.3384878436421e-20	3.68001852865362	0.345	0.026	3.55542525906651e-16	"4"	"CD300A"
"ZNF683"	7.34951009496146e-20	5.84180376208607	0.31	0.023	1.95225036652461e-15	"4"	"ZNF683"
"TRGV2"	4.32496792241177e-19	6.18741381756022	0.276	0.018	1.14884122923024e-14	"4"	"TRGV2"
"PLAC8"	5.88652681242535e-19	3.94348970431757	0.414	0.044	1.56363811718455e-14	"4"	"PLAC8"
"RP11-277L2.4"	1.19729912339587e-17	4.9548625224595	0.379	0.039	3.18038566147645e-13	"4"	"RP11-277L2.4"
"AUTS2"	7.49666706726712e-17	2.72258667152986	0.276	0.021	1.99133967307817e-12	"4"	"AUTS2"
"ITM2C"	4.3136688894386e-16	4.27827948573701	0.448	0.064	1.14583986710157e-11	"4"	"ITM2C"
"EGR1"	8.37250040229755e-16	5.08853944305854	0.828	0.262	2.2239872818623e-11	"4"	"EGR1"
"SLAMF7"	1.4699221343027e-15	3.73017392968796	0.379	0.045	3.90455416534826e-11	"4"	"SLAMF7"
"CD69"	6.83904836088486e-15	3.44518967978664	1	0.504	1.81665641610185e-10	"4"	"CD69"
"CCL51"	9.4065492197021e-15	4.03615786857643	0.793	0.302	2.49866166922947e-10	"4"	"CCL5"
"PZP"	9.62001254824097e-14	2.30279066297726	0.276	0.026	2.55536393318925e-09	"4"	"PZP"
"RP11-1100L3.81"	1.04379947112462e-13	3.18338805016605	0.724	0.189	2.77264453514833e-09	"4"	"RP11-1100L3.8"
"GZMK"	1.648567901564e-12	1.85824501198698	0.552	0.117	4.37909091692445e-08	"4"	"GZMK"
"FOS"	2.39499404747687e-12	3.08790574524439	0.966	0.704	6.36182268831281e-08	"4"	"FOS"
"ANXA12"	1.4244293216338e-11	2.06024508645942	0.724	0.219	3.78371160705586e-07	"4"	"ANXA1"
"SAMD3"	1.88661773056783e-11	2.68815889682776	0.517	0.113	5.01142267770733e-07	"4"	"SAMD3"
"DNAJB2"	7.14591444922407e-11	2.47960632570781	0.414	0.075	1.89816925514739e-06	"4"	"DNAJB2"
"FOSB"	1.11190525845922e-10	3.54915564937118	0.966	0.619	2.95355393804522e-06	"4"	"FOSB"
"ZNF276"	1.8275594963237e-10	2.80805431341232	0.586	0.153	4.85454629008463e-06	"4"	"ZNF276"
"TC2N"	2.73089833323738e-10	2.19341357522735	0.655	0.202	7.25408524257844e-06	"4"	"TC2N"
"ASTL"	6.06396524044964e-10	2.9228017258686	0.345	0.059	1.61077108682064e-05	"4"	"ASTL"
"NR4A11"	7.38781097459395e-10	2.28521628073008	0.759	0.287	1.96242422918139e-05	"4"	"NR4A1"
"ARHGAP26"	7.03098929851382e-09	2.50956463387469	0.483	0.121	0.000186764168736423	"4"	"ARHGAP26"
"CCL4"	8.12730032830575e-09	2.6046680053603	0.483	0.126	0.000215885478620786	"4"	"CCL4"
"IER2"	1.06900020882818e-08	3.03656834794836	0.897	0.561	0.000283958525471029	"4"	"IER2"
"CCL4L1"	1.14893480196832e-08	1.56642077964326	0.448	0.112	0.000305191551446845	"4"	"CCL4L1"
"RP1-111C20.4"	1.61407884058068e-08	1.23724709767167	0.448	0.109	0.000428747762423447	"4"	"RP1-111C20.4"
"S1PR1"	2.89385493339493e-08	0.913549451286396	0.414	0.091	0.000768694685957695	"4"	"S1PR1"
"MIR24-2"	3.9433502716261e-08	2.21351110052034	0.759	0.437	0.00104747213265204	"4"	"MIR24-2"
"CTC-250I14.6"	4.43197970504894e-08	1.76376904577389	0.862	0.417	0.00117726676905215	"4"	"CTC-250I14.6"
"DUSP12"	8.15387176263789e-08	1.58026761070421	0.966	0.861	0.0021659129563095	"4"	"DUSP1"
"LAIR1"	1.28185629431791e-07	2.64424662336891	0.345	0.077	0.00340499487459666	"4"	"LAIR1"
"CTB-119C2.11"	2.56949243915316e-07	2.97849465918343	0.621	0.246	0.00682534276612254	"4"	"CTB-119C2.1"
"GZMA1"	2.80850853040493e-07	0.946142220036933	0.586	0.192	0.00746024120931462	"4"	"GZMA"
"RPS181"	3.71364000334109e-07	0.962859020527254	1	0.937	0.00986454194087494	"4"	"RPS18"
"SORL1"	4.44135754166434e-07	2.14248036087367	0.621	0.258	0.011797578037923	"4"	"SORL1"
"RPL23A1"	5.99306910745219e-07	1.03910233532886	1	0.959	0.0159193894701252	"4"	"RPL23A"
"SCML41"	6.02650970508623e-07	2.59502615189708	0.586	0.208	0.0160082177296206	"4"	"SCML4"
"SNHG5"	6.34047165274688e-07	1.82651603485155	0.862	0.492	0.0168421948511915	"4"	"SNHG5"
"RP11-640M9.1"	6.61442815278939e-07	1.52508540530374	0.552	0.182	0.0175699055022545	"4"	"RP11-640M9.1"
"FANCA"	7.96590145529176e-07	1.93163280684458	0.448	0.125	0.0211598240356915	"4"	"FANCA"
"EGR2"	9.06659129547018e-07	2.87020659350478	0.379	0.102	0.0240835864581575	"4"	"EGR2"
"ZSWIM4"	9.12353974217518e-07	2.45031687401485	0.448	0.132	0.0242348586171399	"4"	"ZSWIM4"
"BTG2"	9.29761143705797e-07	2.78870504041391	0.793	0.548	0.0246972452602571	"4"	"BTG2"
"JUNB1"	1.27654913403984e-06	1.63265485238153	1	0.937	0.0339089746475002	"4"	"JUNB"
"KIAA1683"	1.32068946063378e-06	3.61636070193427	0.586	0.257	0.0350814741428151	"4"	"KIAA1683"
"RPSAP532"	1.60791832828469e-06	1.22279858480177	0.724	0.326	0.0427111345542262	"4"	"RPSAP53"
"RRP12"	2.25980600295868e-06	2.96255476735919	0.31	0.075	0.0600272268565914	"4"	"RRP12"
"RPLP21"	2.72437700092935e-06	1.04931038996316	1	0.927	0.0723676262756862	"4"	"RPLP2"
"RASGEF1B1"	2.77681316163933e-06	1.17966571695406	0.586	0.245	0.0737604880126256	"4"	"RASGEF1B"
"RP11-742N3.11"	2.82242078476933e-06	1.5132743998982	0.897	0.887	0.0749719633058276	"4"	"RP11-742N3.1"
"LYAR"	3.09634913753025e-06	2.52612122798695	0.31	0.075	0.082248322140216	"4"	"LYAR"
"RPL19"	4.41522799167979e-06	0.67117267231114	1	0.977	0.11728170114299	"4"	"RPL19"
"TGFBR3"	5.03134630067576e-06	0.613140235103099	0.379	0.103	0.13364765178485	"4"	"TGFBR3"
"RASGRP2"	5.37284576793286e-06	1.57562282835686	0.276	0.062	0.1427189021336	"4"	"RASGRP2"
"RP11-572P18.1"	5.56949400179014e-06	1.57927769571594	0.966	0.861	0.147942469169552	"4"	"RP11-572P18.1"
"RPS201"	5.7685984625658e-06	1.1242176174393	0.966	0.889	0.153231280961135	"4"	"RPS20"
"RPS121"	5.93284408057996e-06	1.09295902366433	1	0.93	0.157594137312445	"4"	"RPS12"
"SIGIRR"	6.68993817612097e-06	1.50516987856871	0.655	0.296	0.177704827772301	"4"	"SIGIRR"
"TXK"	7.04785745206786e-06	2.28285344612509	0.31	0.079	0.187212237499279	"4"	"TXK"
"RP11-353N4.6"	1.03414040623363e-05	1.50384418974003	0.69	0.339	0.274698716107839	"4"	"RP11-353N4.6"
"RPS16"	1.32048183899553e-05	0.693155137239541	1	0.942	0.350759590892383	"4"	"RPS16"
"RPS14"	1.40453027652913e-05	0.847522193043304	1	0.964	0.373085377354434	"4"	"RPS14"
"LY9"	1.50006190724423e-05	1.8302692607624	0.448	0.162	0.398461444421285	"4"	"LY9"
"RP11-3P17.3"	1.55701023586554e-05	1.04814602589322	1	0.872	0.413588628952962	"4"	"RP11-3P17.3"
"DNAJB12"	1.57800049493758e-05	0.407245261956735	0.897	0.813	0.419164271470269	"4"	"DNAJB1"
"RPL27A"	1.72541188621776e-05	1.3474749821988	0.966	0.85	0.458321159336024	"4"	"RPL27A"
"MXD11"	1.97812851281512e-05	1.86430788456191	0.483	0.178	0.525450276859081	"4"	"MXD1"
"RPL37A1"	2.12733188876891e-05	1.61108288917674	0.862	0.826	0.565083169613684	"4"	"RPL37A"
"CCL4L2"	2.18901702455632e-05	6.78528234992387	0.276	0.07	0.581468592232896	"4"	"CCL4L2"
"JUN"	2.87059691493899e-05	2.06117087247726	0.793	0.515	0.762516658515244	"4"	"JUN"
"RPS27"	2.97166581509566e-05	0.855363342011181	1	0.978	0.789363590463859	"4"	"RPS27"
"USP11"	3.20437917719175e-05	1.75838760698818	0.586	0.254	0.851179240837445	"4"	"USP11"
"RPS211"	3.24086454736659e-05	1.00761540409452	0.931	0.617	0.860870849716988	"4"	"RPS21"
"SNORD3B-11"	3.4896415688138e-05	2.39164300590848	0.483	0.188	0.926953489924009	"4"	"SNORD3B-1"
"PILRB"	3.77432963340309e-05	2.19924397206981	0.586	0.273	1	"4"	"PILRB"
"ZFP36L2"	3.96573972979898e-05	1.40414998508625	0.931	0.62	1	"4"	"ZFP36L2"
"ITGB7"	3.99129634632705e-05	2.08181433895087	0.379	0.127	1	"4"	"ITGB7"
"SNHG8"	4.03895154233537e-05	1.12158353592544	0.621	0.282	1	"4"	"SNHG8"
"UBAC21"	4.15015169379464e-05	1.87620748073594	0.69	0.303	1	"4"	"UBAC2"
"TIPARP"	4.34463405478783e-05	0.748892225707152	0.448	0.16	1	"4"	"TIPARP"
"RP11-703M24.5"	4.37805784670038e-05	1.40904439890307	0.276	0.071	1	"4"	"RP11-703M24.5"
"KDM6B1"	4.59431198467634e-05	1.39064772653111	0.655	0.316	1	"4"	"KDM6B"
"ZFP36"	5.1128036955392e-05	2.06461682294152	0.931	0.827	1	"4"	"ZFP36"
"TNRC6C"	5.42437720217194e-05	2.66037249848068	0.379	0.131	1	"4"	"TNRC6C"
"SLC2A3"	5.59060631224557e-05	0.908051841180054	0.966	0.709	1	"4"	"SLC2A3"
"RPL3P2"	5.84769679745388e-05	1.42696550552292	0.793	0.582	1	"4"	"RPL3P2"
"SLC2A14"	6.80742194566481e-05	0.720097865859012	0.414	0.148	1	"4"	"SLC2A14"
"NEU11"	6.90484759770886e-05	1.82445351379137	0.517	0.213	1	"4"	"NEU1"
"TSPAN32"	7.0237122932748e-05	2.32599529231253	0.276	0.077	1	"4"	"TSPAN32"
"DNAJB1P1"	7.46440354005047e-05	0.503409846990468	0.276	0.075	1	"4"	"DNAJB1P1"
"RPL261"	7.51777773091655e-05	0.907666094981504	1	0.921	1	"4"	"RPL26"
"RPS27A1"	7.57394218742613e-05	0.811407200000625	1	0.933	1	"4"	"RPS27A"
"RPS231"	7.87998011392114e-05	0.859104324725259	1	0.856	1	"4"	"RPS23"
"RPL21"	8.69929181646214e-05	0.763512196833867	0.966	0.96	1	"4"	"RPL21"
"TAGAP"	9.11973776936243e-05	2.00950080340861	0.793	0.464	1	"4"	"TAGAP"
"CD551"	9.56549277131194e-05	2.10655051481048	0.552	0.246	1	"4"	"CD55"
"RPS3"	9.60824117999358e-05	0.802804346127278	1	0.987	1	"4"	"RPS3"
"TCF71"	0.000102851417585033	0.69409605846089	0.621	0.291	1	"4"	"TCF7"
"PRRC2B"	0.000119884180635409	0.929611460905765	0.724	0.386	1	"4"	"PRRC2B"
"SIK1"	0.000120994943580932	2.19676730735895	0.586	0.321	1	"4"	"SIK1"
"FHOD1"	0.000123234402309339	3.7097766790728	0.276	0.08	1	"4"	"FHOD1"
"RPL291"	0.0001279013605229	0.906102369730158	1	0.859	1	"4"	"RPL29"
"DUSP2"	0.000146292105561543	1.96066946514128	0.759	0.703	1	"4"	"DUSP2"
"RP11-543P15.1"	0.00015474698167357	2.108157882298	0.69	0.467	1	"4"	"RP11-543P15.1"
"GAS5"	0.000157826762059295	1.32769679493066	0.828	0.579	1	"4"	"GAS5"
"PRR5L"	0.00016165640802651	2.65902720334075	0.276	0.079	1	"4"	"PRR5L"
"NBPF91"	0.000165341644967695	0.479256552342422	0.793	0.48	1	"4"	"NBPF9"
"CENPT"	0.000177440003681102	1.40034891293188	0.448	0.184	1	"4"	"CENPT"
"NR4A2"	0.000182745008192797	1.03486945809584	0.897	0.576	1	"4"	"NR4A2"
"RPL9P71"	0.000190991462676749	1.57076638795102	0.862	0.598	1	"4"	"RPL9P7"
"RPS6"	0.000194602456427421	0.676828167950916	1	0.985	1	"4"	"RPS6"
"PVRIG"	0.00020293075272857	1.51847723011308	0.586	0.284	1	"4"	"PVRIG"
"RPL39"	0.000230776750071367	0.928735205626092	1	0.843	1	"4"	"RPL39"
"USP19"	0.000232676484980421	1.35178598831277	0.276	0.08	1	"4"	"USP19"
"RPS29"	0.000241602776055974	1.42914679785988	0.931	0.89	1	"4"	"RPS29"
"RPL17"	0.000267274838174489	0.677568229273483	1	0.969	1	"4"	"RPL17"
"ITPRIP"	0.000267599825965291	1.14594596906069	0.448	0.174	1	"4"	"ITPRIP"
"FKBP11"	0.000279307622829739	0.911027907347087	0.345	0.119	1	"4"	"FKBP11"
"C1orf27"	0.00028506247245224	1.22742296379574	0.31	0.103	1	"4"	"C1orf27"
"ARL17A1"	0.000290029646669384	0.327228932893432	0.586	0.278	1	"4"	"ARL17A"
"HEXIM1"	0.000298992409245443	2.83767401455507	0.586	0.322	1	"4"	"HEXIM1"
"RALGAPA1"	0.000306048484847663	1.45555659973961	0.414	0.168	1	"4"	"RALGAPA1"
"ATP1A1"	0.000309459388933505	1.28787524142739	0.621	0.345	1	"4"	"ATP1A1"
"KDM4C"	0.000313490284731007	1.75858884930715	0.586	0.295	1	"4"	"KDM4C"
"CTC-548K16.5"	0.000321339578665231	1.81022406470004	0.31	0.104	1	"4"	"CTC-548K16.5"
"PRF1"	0.000321702138922644	2.51123121711901	0.586	0.303	1	"4"	"PRF1"
"STAG3"	0.000326392954718895	0.251538350880603	0.448	0.195	1	"4"	"STAG3"
"GZMM"	0.000346263326798792	1.20852292014478	0.448	0.187	1	"4"	"GZMM"
"ACAP1"	0.000353748628437393	0.779012967741147	0.862	0.585	1	"4"	"ACAP1"
"RP11-778D9.4"	0.000358378219306468	0.787282362271631	0.931	0.778	1	"4"	"RP11-778D9.4"
"OMA1"	0.000377023512389798	2.09551031986265	0.276	0.089	1	"4"	"OMA1"
"RPL13AP51"	0.000384052472969961	0.831071743315308	0.966	0.926	1	"4"	"RPL13AP5"
"RPL7A"	0.000420928228572833	0.936878536669902	0.931	0.918	1	"4"	"RPL7A"
"TRANK1"	0.00042384915355119	1.51971673786729	0.517	0.243	1	"4"	"TRANK1"
"KMT2E-AS1"	0.000449747974654535	0.646645737049734	0.517	0.235	1	"4"	"KMT2E-AS1"
"RPL7AP6"	0.000485797028200172	1.40566757452948	0.69	0.472	1	"4"	"RPL7AP6"
"ERGIC1"	0.000487298444640821	2.46820474542061	0.31	0.108	1	"4"	"ERGIC1"
"RPS4Y11"	0.000508503121145441	1.1407767992623	0.724	0.41	1	"4"	"RPS4Y1"
"CD97"	0.000518606744106217	1.41574201590743	0.759	0.506	1	"4"	"CD97"
"NACA"	0.000555106273205912	0.736634604162282	0.966	0.855	1	"4"	"NACA"
"SNORD3B-2"	0.000555136184668995	2.36123274993402	0.379	0.155	1	"4"	"SNORD3B-2"
"CLUAP1"	0.000565481061867988	0.643478751297038	0.31	0.102	1	"4"	"CLUAP1"
"ZNF22"	0.000572088189273595	1.80223272479572	0.276	0.091	1	"4"	"ZNF22"
"MIDN"	0.000580135272467217	0.861873962187644	0.448	0.184	1	"4"	"MIDN"
"SLC20A1"	0.000581008556603136	0.774453492104431	0.69	0.391	1	"4"	"SLC20A1"
"Z82188.1"	0.000607645319528758	1.73266086463434	0.621	0.351	1	"4"	"Z82188.1"
"RPL3P41"	0.000666527099827121	0.622444060992386	0.966	0.821	1	"4"	"RPL3P4"
"RPL34"	0.000673238899172229	0.585338709059501	0.966	0.882	1	"4"	"RPL34"
"RPS251"	0.000704287405212059	0.576340508386647	1	0.939	1	"4"	"RPS25"
"NLRC51"	0.000732723522678852	0.848827645195144	0.931	0.772	1	"4"	"NLRC5"
"RP11-864N7.2"	0.000751160718499613	1.26971931314183	0.828	0.592	1	"4"	"RP11-864N7.2"
"ATM"	0.000755856549701624	2.11396736972559	0.586	0.339	1	"4"	"ATM"
"CLPTM1"	0.000760937032780485	1.40440965404545	0.379	0.15	1	"4"	"CLPTM1"
"IMPDH2"	0.000769191434910354	1.42394268563853	0.414	0.178	1	"4"	"IMPDH2"
"RP11-16E23.4"	0.000777983897235555	1.39869526794908	0.621	0.371	1	"4"	"RP11-16E23.4"
"TMTC3"	0.000805686275752436	3.56836210588487	0.345	0.13	1	"4"	"TMTC3"
"PRKX"	0.000833067098654779	2.80354040801625	0.345	0.139	1	"4"	"PRKX"
"TUBA4A"	0.00083794607302191	1.86838378807932	0.655	0.428	1	"4"	"TUBA4A"
"TPST21"	0.000852072507315615	1.73463009665352	0.483	0.241	1	"4"	"TPST2"
"MCOLN2"	0.000875841262474848	1.21448931079721	0.31	0.112	1	"4"	"MCOLN2"
"ARFIP2"	0.000900944326024436	1.26977528622206	0.276	0.091	1	"4"	"ARFIP2"
"IFNG1"	0.0009319544671085	0.912123560503158	0.414	0.164	1	"4"	"IFNG"
"SRSF3"	0.000945906868152788	1.88997919344295	1	0.869	1	"4"	"SRSF3"
"RP6-206I17.1"	0.000966110684966709	3.33125467056435	0.31	0.129	1	"4"	"RP6-206I17.1"
"SPN1"	0.000989617224624122	1.09453531261589	0.586	0.311	1	"4"	"SPN"
"HCST"	0.00100171799046354	1.33394049696156	0.759	0.451	1	"4"	"HCST"
"TBCD"	0.00101497323612978	1.75803851594423	0.483	0.237	1	"4"	"TBCD"
"IRGQ"	0.00104373309390151	2.00042584431725	0.276	0.097	1	"4"	"IRGQ"
"RPS15A1"	0.00107660654830316	0.679027031514154	1	0.936	1	"4"	"RPS15A"
"SEMA4D1"	0.00110373474015169	0.978850652083617	0.759	0.478	1	"4"	"SEMA4D"
"RPL41"	0.00112959813583341	0.592486032950855	1	0.998	1	"4"	"RPL41"
"SLFN11"	0.00113035273198894	0.889694589519326	0.276	0.094	1	"4"	"SLFN11"
"RPS3A"	0.00117742206626674	0.704643665067731	1	0.979	1	"4"	"RPS3A"
